Line_item_target,line_item_narative,label,train_test_tag,description,word_count,yake_keywords,yake_keywords_cutoff,yake_keywords_cutoff_ud,augm_text_default_mn_gpt_neo
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",1,train,"u meet ur dream partner soon? ur career 2 flyng start? 2 find free, txt horo followed ur star sign, e. g. horo aries",24,"[('meet ur dream', 0.039574176663329186), ('dream partner', 0.039574176663329186), ('flyng start', 0.13973434603559648), ('meet', 0.19510940414603561), ('dream', 0.19510940414603561), ('partner', 0.19510940414603561), ('find free', 0.23978003021592698), ('horo', 0.29355440938562444), ('star sign', 0.3197230881934916), ('txt horo', 0.3480685322853802), ('horo aries', 0.3480685322853802), ('career', 0.35014648048956554), ('flyng', 0.35014648048956554), ('start', 0.35014648048956554), ('find', 0.43977869575565837), ('free', 0.43977869575565837), ('txt', 0.43977869575565837), ('sign', 0.43977869575565837), ('aries', 0.43977869575565837), ('star', 0.5508799901107649)]","['find free', 'horo', 'star sign', 'txt horo', 'horo aries', 'career', 'flyng', 'start', 'find', 'free', 'txt', 'sign', 'aries', 'star']","find free,horo,star sign,txt horo,horo aries,career,flyng,start,find,free,txt,sign,aries,star"," sign,txt,horo,star sign,horo aries,career,flyng,start,find,free,txt,sign,aries,star sign,horo aries,career,flyng,start,find"
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,1,train,u 447801259231 secret admirer looking 2 make contact u-find r*reveal thinks ur special-call 09058094597,14,"[('make contact u-find', 0.01655915082773619), ('secret admirer', 0.04940384002065631), ('make contact', 0.04940384002065631), ('contact u-find', 0.09700399286574239), ('secret', 0.15831692877998726), ('make', 0.15831692877998726), ('reveal', 0.15831692877998726), ('special-call', 0.15831692877998726), ('admirer', 0.29736558256021506), ('contact', 0.29736558256021506), ('u-find', 0.29736558256021506)]","['admirer', 'contact', 'u-find']","admirer,contact,u-find",",u-find-u-find,u-find-u-find-u-find,u-find-u-find-u-find-u-find,u-find-u-find-u-find-u"
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,1,train,congratulations ur awarded 500 cd vouchers 125gift guaranteed & free entry 2 100 wkly draw txt music 87066 tncs www.ldew.com1win150ppmx3age16,20,"[('wkly draw txt', 0.01655915082773619), ('draw txt music', 0.016559150827736194), ('congratulations ur awarded', 0.02570861714399338), ('free entry', 0.02570861714399338), ('guaranteed', 0.04491197687864554), ('tncs', 0.04491197687864554), ('wkly draw', 0.04940384002065631), ('txt music', 0.04940384002065631), ('draw txt', 0.09700399286574239), ('congratulations', 0.15831692877998726), ('awarded', 0.15831692877998726), ('vouchers', 0.15831692877998726), ('free', 0.15831692877998726), ('entry', 0.15831692877998726), ('wkly', 0.15831692877998726), ('music', 0.15831692877998726), ('draw', 0.29736558256021506), ('txt', 0.29736558256021506)]","['draw', 'txt']","draw,txt",",
                                                "
spam,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,1,train,ur ringtone service changed! 25 free credits! go club4mobiles.com choose content now! stop? txt club stop 87070. 150p/wk club4 po box1146 mk45 2wt,23,"[('ringtone service changed', 0.017828994225175927), ('service changed', 0.05548791506373929), ('ringtone service', 0.08904853150594946), ('changed', 0.18384650468629668), ('free credits', 0.23864878380792268), ('stop', 0.2858391663036404), ('ringtone', 0.28594977825011264), ('service', 0.28594977825011264), ('free', 0.43894036702943906), ('credits', 0.43894036702943906), ('choose', 0.5326712604883735), ('choose content', 0.5543882321142315), ('txt', 0.6145737782483399), ('content', 0.6695688448636715), ('club stop', 0.7318980323618937), ('club', 0.7392248002854698), ('txt club', 0.8325361689059563), ('txt club stop', 0.8919174288837823)]","['free credits', 'stop', 'ringtone', 'service', 'free', 'credits', 'choose', 'choose content', 'txt', 'content', 'club stop', 'club', 'txt club', 'txt club stop']","free credits,stop,ringtone,service,free,credits,choose,choose content,txt,content,club stop,club,txt club,txt club stop",",txt club,txt club,txt club,txt club,txt club,txt club,txt club,txt club,txt club,txt club,txt club,txt club,txt club,txt club,txt club,txt club,txt"
spam,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,1,train,ringtone club: get uk singles chart mobile week choose top quality ringtone! message free charge.,15,"[('singles chart mobile', 0.014754599188220027), ('chart mobile week', 0.014754599188220027), ('mobile week choose', 0.014754599188220027), ('week choose top', 0.014754599188220027), ('choose top quality', 0.014754599188220027), ('top quality ringtone', 0.019534194871873276), ('ringtone club', 0.045952950713824), ('singles chart', 0.057625497513358236), ('chart mobile', 0.057625497513358236), ('mobile week', 0.057625497513358236), ('week choose', 0.057625497513358236), ('choose top', 0.057625497513358236), ('top quality', 0.057625497513358236), ('quality ringtone', 0.07541768859639163), ('message free charge', 0.11524423729362057), ('club', 0.14623340726105694), ('ringtone', 0.15021892821003216), ('singles', 0.23342178605055275), ('chart', 0.23342178605055275), ('mobile', 0.23342178605055275)]","['singles', 'chart', 'mobile']","singles,chart,mobile",",mobile-phone,mobile-device,mobile-device-phone,mobile-device-phone-phone,mobile-device-phone-phone-phone,mobile-device-phone-phone-phone,mobile-device-phone-phone"
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,1,train,hmv bonus special 500 pounds genuine hmv vouchers won. answer 4 easy questions. play now! send hmv 86688 info:www.100percent-real.com,19,"[('hmv bonus special', 0.029343939110406926), ('hmv vouchers won', 0.029343939110406926), ('pounds genuine hmv', 0.02934393911040693), ('bonus special', 0.03855830490383039), ('pounds genuine', 0.03855830490383039), ('vouchers won', 0.03855830490383039), ('genuine hmv vouchers', 0.04428071137966718), ('special', 0.16097405576493984), ('pounds', 0.16097405576493984), ('won', 0.16097405576493984), ('hmv bonus', 0.16322934847332352), ('genuine hmv', 0.16322934847332352), ('hmv vouchers', 0.16322934847332352), ('easy questions', 0.19034134912600184), ('hmv', 0.2028058496546148), ('bonus', 0.2306381596480684), ('genuine', 0.2306381596480684), ('vouchers', 0.2306381596480684), ('answer', 0.2726289638605984), ('easy', 0.39988103876706826)]","['hmv', 'bonus', 'genuine', 'vouchers', 'answer', 'easy']","hmv,bonus,genuine,vouchers,answer,easy",",answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer,answer"
spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",1,train,"sms. ac blind date 4u!: rodds1 21/m aberdeen, united kingdom. check http://img. sms. ac/w/icmb3cktz8r7!-4 blind dates send hide",18,"[('sms', 0.2165204400491817), ('united kingdom', 0.27159614689859235), ('img. sms', 0.31707315225858357), ('blind', 0.3174350441580342), ('check http', 0.44730151601549256), ('aberdeen', 0.46215451535197716), ('united', 0.46215451535197716), ('kingdom', 0.46215451535197716), ('check', 0.5559307242234736), ('http', 0.5559307242234736), ('img.', 0.5559307242234736), ('hide', 0.6053992788478023), ('date', 0.6348700883160684), ('dates', 0.6348700883160684), ('blind date', 0.6752103203764453), ('send', 0.7317222012227372), ('send hide', 0.7952808659864813), ('dates send', 0.8675829126007132), ('dates send hide', 1.0393402908275327), ('blind dates send', 1.144467607167084)]","['sms', 'united kingdom', 'img. sms', 'blind', 'check http', 'aberdeen', 'united', 'kingdom', 'check', 'http', 'img.', 'hide', 'date', 'dates', 'blind date', 'send', 'send hide', 'dates send', 'dates send hide', 'blind dates send']","sms,united kingdom,img. sms,blind,check http,aberdeen,united,kingdom,check,http,img.,hide,date,dates,blind date,send,send hide,dates send,dates send hide,blind dates send",",blind dates send hide,blind dates send hide,blind dates send hide,blind dates send hide,blind dates send hide,blind dates send hide,blind dates send hide,blind dates send hide,blind dates send hide,blind dates send hide"
spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",1,train,"themob> check newest selection content, games, tones, gossip, babes sport, keep mobile fit funky text wap 82468",17,"[('check newest selection', 0.01655915082773619), ('newest selection content', 0.016559150827736194), ('funky text wap', 0.016559150827736194), ('babes sport', 0.02570861714399338), ('mobile fit funky', 0.03339840940482845), ('fit funky text', 0.03339840940482845), ('themob', 0.04491197687864554), ('games', 0.04491197687864554), ('tones', 0.04491197687864554), ('gossip', 0.04491197687864554), ('check newest', 0.04940384002065631), ('selection content', 0.04940384002065631), ('text wap', 0.04940384002065631), ('newest selection', 0.09700399286574239), ('mobile fit', 0.09700399286574239), ('fit funky', 0.09700399286574239), ('funky text', 0.09700399286574239), ('check', 0.15831692877998726), ('content', 0.15831692877998726), ('babes', 0.15831692877998726)]",[],,on-1-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-
spam,"Think ur smart ? Win å£200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",1,train,"think ur smart ? win å£200 week weekly quiz, text play 85222 now!t&cs winnersclub po box 84, m26 3uz. 16+. gbp1.50/week",21,"[('week weekly quiz', 0.01895673284524865), ('text play', 0.02732884181692501), ('weekly quiz', 0.04380673109914039), ('winnersclub po box', 0.04380673109914039), ('week weekly', 0.10700123498344745), ('smart', 0.163100718036698), ('win', 0.163100718036698), ('quiz', 0.163100718036698), ('text', 0.163100718036698), ('play', 0.163100718036698), ('box', 0.163100718036698), ('week', 0.1878217178636786), ('weekly', 0.2573148678482446), ('winnersclub', 0.2573148678482446)]","['weekly', 'winnersclub']","weekly,winnersclub",".com/winnersclub/winnersclub.htm

The following is a list of the most popular winnersclubs in the United States.

Winners

Winners-only

Winners-only

"
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,1,train,call germany 1 pence per minute! call fixed line via access number 0844 861 85 85. prepayment. direct access!,19,"[('pence per minute', 0.032395669912058896), ('call germany', 0.058972322196261674), ('call', 0.157185770854345), ('germany', 0.17714153162453458), ('pence', 0.17714153162453458), ('minute', 0.17714153162453458), ('call fixed line', 0.1967690442729859), ('call fixed', 0.2186219601780781), ('prepayment', 0.24941629891189432), ('access', 0.32570195924498585), ('access number', 0.3863399701086327), ('number', 0.42780861942673337), ('fixed line', 0.4829293140768149), ('direct access', 0.5142873379081278), ('direct', 0.5213713641067168), ('fixed', 0.5706654227040613), ('line', 0.5706654227040613), ('line via access', 1.0075282796121015)]","['call fixed', 'prepayment', 'access', 'access number', 'number', 'fixed line', 'direct access', 'direct', 'fixed', 'line', 'line via access']","call fixed,prepayment,access,access number,number,fixed line,direct access,direct,fixed,line,line via access"," number,access number,number,fixed line,direct access,direct,fixed,line,line via access number,access number,number,fixed line,direct access,direct,fixed,line,line via access number,access number,number"
spam,Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,1,train,valentines day special! win å£1000 quiz take partner trip lifetime! send go 83600 now. 150p/msg rcvd. custcare:08718720201.,17,"[('valentines day special', 0.029721615520249146), ('valentines day', 0.1095300227511656), ('day special', 0.1095300227511656), ('valentines', 0.2386710978348089), ('special', 0.2386710978348089), ('custcare', 0.3568200533666425), ('day', 0.4136131033184686), ('win', 0.5212518383364516), ('quiz', 0.5212518383364516), ('lifetime', 0.5212518383364516), ('quiz take partner', 0.5876889435915774), ('trip lifetime', 0.5876889435915774), ('send', 0.6133447588150343), ('msg', 0.6603253488343742), ('rcvd', 0.6603253488343742), ('partner', 0.710124506004048), ('trip', 0.710124506004048), ('msg rcvd', 0.7731425980309733), ('partner trip lifetime', 0.9350078603711882), ('partner trip', 1.0172548476589933)]","['valentines', 'special', 'custcare', 'day', 'win', 'quiz', 'lifetime', 'quiz take partner', 'trip lifetime', 'send', 'msg', 'rcvd', 'partner', 'trip', 'msg rcvd', 'partner trip lifetime', 'partner trip']","valentines,special,custcare,day,win,quiz,lifetime,quiz take partner,trip lifetime,send,msg,rcvd,partner,trip,msg rcvd,partner trip lifetime,partner trip"," lifetime,partner trip lifetime,partner trip lifetime,partner trip lifetime,partner trip lifetime,partner trip lifetime,partner trip lifetime,partner trip lifetime,partner trip lifetime,partner trip lifetime,partner trip"
spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,1,train,fancy shag? do.interested? sextextuk.com txt xxuk suzy 69876. txts cost 1.50 per msg. tncs website. x,16,"[('fancy shag', 0.034670093224048015), ('fancy', 0.1830528760165326), ('shag', 0.1830528760165326), ('do.interested', 0.2569862590771103), ('sextextuk.com', 0.5313521721016334), ('suzy', 0.5313521721016334), ('xxuk suzy', 0.5507565597618905), ('cost', 0.5814975733715891), ('msg', 0.5814975733715891), ('tncs', 0.613318049173029), ('sextextuk.com txt', 0.6163611785156199), ('xxuk', 0.6683956138719601), ('txts cost', 0.7161883771296299), ('txt', 0.7176528361930206), ('txts', 0.7176528361930206), ('website.', 0.7382021890450821), ('tncs website.', 0.8273275142487574), ('txt xxuk suzy', 0.8681154592412205), ('sextextuk.com txt xxuk', 0.8681154592412206), ('txt xxuk', 0.9218794738737099)]","['do.interested', 'sextextuk.com', 'suzy', 'xxuk suzy', 'cost', 'msg', 'tncs', 'sextextuk.com txt', 'xxuk', 'txts cost', 'txt', 'txts', 'website.', 'tncs website.', 'txt xxuk suzy', 'sextextuk.com txt xxuk', 'txt xxuk']","do.interested,sextextuk.com,suzy,xxuk suzy,cost,msg,tncs,sextextuk.com txt,xxuk,txts cost,txt,txts,website.,tncs website.,txt xxuk suzy,sextextuk.com txt xxuk,txt xxuk",",txts,website.,txt xxuk,txts,website.,txt xxuk,txts,website.,txt xxuk,txts,website.,txt xxuk,txts,website.,txt xxuk"
